C_p_avg,C_n_avg,δ_SEI_nm,c_f_Ah,P_kW,ΔC_p_avg,ΔC_n_avg,Δδ_SEI_pm,Δc_f_μAh
6624.0,7075.2,36.6,25.2,42.5,-13.644470636660138,38.8516638299506,1.629588360177319e-6,1.152668928533975e-5
7555.5,21225.6,26.400000000000002,4.1,-12.2,-13.251313261267482,37.73217604711178,5.7852844510189264e-8,4.0921485403188785e-7
7141.499999999999,13560.800000000001,0.2,42.4,-15.3,-15.632281444187017,44.5118143266728,1.1608676224239947e-6,8.211251817996835e-6
4347.0,18867.2,45.2,39.9,-32.3,-13.796963003048136,39.285875043656205,5.650839304751688e-8,3.9970504489962405e-7
6934.5,21815.2,24.900000000000002,6.0,24.5,-13.849604726498644,39.43576862309312,4.894682852534994e-8,3.4621926475537786e-7
5278.5,7370.0,18.2,37.8,8.4,-14.89266105460169,42.40579764760721,2.7090759769940073e-6,1.9162309820248287e-5
8176.5,11202.4,17.7,23.2,-24.0,-13.069663387183104,37.2149408951865,1.2043820668204882e-6,8.519045793604268e-6
8280.0,21815.2,26.6,33.9,-46.0,-12.20128608590495,34.742298028698926,5.231894048110581e-8,3.7007147657723187e-7
8176.5,11497.2,3.6,37.0,-9.0,-13.947533397185389,39.71461357749456,1.7680058212849824e-6,1.2505767870363534e-5
3312.0,16214.000000000002,21.6,11.6,-15.0,-14.248640253352624,40.57199402591071,2.648704826126962e-7,1.8735282041425001e-6
2691.0,17393.2,17.0,28.8,-48.8,-13.822292814378484,39.357999887564695,2.315619895996783e-7,1.6379247481370885e-6
5485.5,16508.800000000003,17.0,36.7,-15.9,-15.23842622283312,43.39033947688606,2.746574427666328e-7,1.9427550417287432e-6
5589.0,14445.199999999999,23.900000000000002,29.6,-5.9,-14.87239092941451,42.34807990168166,3.7510711952059874e-7,2.6532732566660373e-6
3933.0,9138.8,25.1,4.2,41.4,-14.365730644309892,40.90540062176487,1.4213932093217828e-6,1.0054046946163325e-5
3208.5,20930.8,26.2,21.0,-23.8,-13.698533683142276,39.00560452605223,6.140497615432012e-8,4.3434041258586783e-7
3415.5,6780.400000000001,26.2,39.3,47.0,-13.787391952230507,39.25862215429111,2.4833387980947774e-6,1.756558614149211e-5
4554.0,12676.4,43.900000000000006,10.7,-18.3,-13.970472121265647,39.77992996980456,3.092966880849977e-7,2.1877714075918416e-6
3415.5,17098.399999999998,35.4,38.6,17.3,-13.68955452611152,38.980037012313936,1.326446961915226e-7,9.382456549834471e-7
3001.5,10318.0,2.3,18.6,34.0,-15.089996834075205,42.96769730424839,2.4462990322164293e-6,1.7303589993928198e-5
6106.5,10023.2,21.3,36.6,24.8,-14.749932851056283,41.999389196081665,1.2878952981957377e-6,9.109766182139959e-6
4450.5,20341.199999999997,29.2,8.7,-17.2,-14.3486107841297,40.85665303234423,6.218963514004527e-8,4.3989059970331846e-7
7762.5,23584.0,22.099999999999998,29.9,3.1,-12.901952829102632,36.7373969584164,3.375209966964816e-8,2.3874125216353376e-7
6313.5,21520.399999999998,44.5,10.1,19.2,-13.565754583540928,38.627525443403464,2.7584415919141002e-8,1.951149131814615e-7
8280.0,9138.8,2.6,28.7,46.0,-13.659726214105643,38.895103006338346,3.2872125925946917e-6,2.325168680363682e-5
7038.000000000001,11792.0,2.9,49.9,32.0,-15.443764339233187,43.97502522118731,1.6457605229151682e-6,1.1641081054148688e-5
6417.0,7075.2,18.700000000000003,19.9,17.6,-14.502978537244736,41.2962042769254,2.9077815527559743e-6,2.056782883783841e-5
5485.5,23289.2,19.1,31.1,-7.5,-14.580907777740581,41.51810227024926,3.6992351139237136e-8,2.6166076534185175e-7
2587.5,12971.2,25.3,10.0,-47.4,-13.324561587599367,37.94074546886843,5.849025719903873e-7,4.13723512899641e-6
2587.5,14150.4,20.0,16.7,43.6,-13.596119943138692,38.71398865438186,5.073423756965405e-7,3.5886227889500863e-6
4450.5,20636.0,30.400000000000002,45.6,-43.9,-14.279184071606272,40.65896538526424,5.493002700002517e-8,3.8854067023141825e-7
2173.5,7664.8,37.1,11.8,-45.7,-12.053840175423069,34.322456240793045,1.641959633895608e-6,1.1614195941437301e-5
5071.5,14445.199999999999,40.900000000000006,26.3,48.2,-14.16572985203664,40.33591252991668,2.1244916140328287e-7,1.502732550298882e-6
3519.0000000000005,21815.2,38.0,15.3,-7.2,-13.439058689108371,38.266767856682335,3.211238518833531e-8,2.2714293702785825e-7
5796.000000000001,20930.8,15.3,35.3,-9.5,-14.995327518781513,42.698133133483594,8.461301475213556e-8,5.984995685889716e-7
7348.5,6780.400000000001,1.3,37.7,-29.4,-14.744088010617533,41.98274642688766,5.929710570058522e-6,4.194306547797269e-5
6624.0,20341.199999999997,48.60000000000001,25.2,-5.2,-13.336598697247513,37.9750202861227,3.486252670472335e-8,2.465957188007157e-7
5796.000000000001,9433.6,38.900000000000006,41.0,-36.3,-14.063089297930881,40.04365082116741,8.224679219715491e-7,5.8176238953336225e-6
7762.5,7959.6,16.2,13.4,-48.5,-13.511352685776602,38.472619892295135,2.723255338854279e-6,1.9262605761494432e-5
5796.000000000001,20046.4,15.9,43.0,-0.6,-15.044052015153863,42.836872686211734,1.0677199522417732e-7,7.552383432531107e-7
4554.0,10023.2,36.300000000000004,12.5,49.4,-14.183608947618232,40.38682198837634,7.730844423500811e-7,5.468316033706757e-6
7762.5,20341.199999999997,18.8,34.7,25.6,-13.417573398910113,38.205590014446464,9.612758531563206e-8,6.799464421571539e-7
4761.0,8844.0,1.2,41.6,-22.1,-16.13003410498117,45.929129777210356,3.613433547728749e-6,2.5559169895739835e-5
4450.5,23584.0,21.1,43.5,43.2,-14.358893901292106,40.88593348021058,3.1819365981496485e-8,2.2507030234636088e-7
2691.0,14740.0,29.700000000000003,27.5,-31.2,-13.262493866276433,37.764012028064286,3.183473930156835e-7,2.2517904360156555e-6
2380.5,18277.6,7.2,48.3,-34.2,-13.94800185261587,39.71594747117348,2.5501149594052487e-7,1.8037918959952945e-6
5692.500000000001,23584.0,38.0,10.2,-7.8,-13.81266195071657,39.33057668534038,1.8104223974698153e-8,1.2805796212599183e-7
3208.5,12381.6,17.5,23.6,6.6,-14.378593754811028,40.9420274179456,8.404098634966196e-7,5.9445339728655444e-6
4761.0,7370.0,37.2,26.3,-0.1,-14.054000680153115,40.01777162569987,1.4290222703393082e-6,1.0108010154318754e-5
4657.5,18867.2,25.000000000000004,7.6,-31.4,-14.678693178126712,41.79653927265249,1.0829973279386132e-7,7.660446037208593e-7
8176.5,15624.400000000001,28.3,29.9,-5.3,-12.623912337145768,35.94569634851221,2.773662012536027e-7,1.9619151058230474e-6
4243.5,19456.8,36.7,42.8,-39.3,-14.0311109639294,39.95259477981833,6.296339773003687e-8,4.453637125294817e-7
4450.5,17393.2,13.8,2.2,-19.9,-15.307748086023777,43.58772857293017,2.430858032464552e-7,1.7194370014978708e-6
5485.5,8254.400000000001,42.699999999999996,30.3,-15.5,-13.935848173683823,39.68134073114769,9.654496269588175e-7,6.828987088119942e-6
3105.0,22699.600000000002,33.8,0.2,23.2,-13.157572484816132,37.46525582494418,2.9252232107510015e-8,2.0691200222442535e-7
7762.5,12676.4,8.5,20.9,28.8,-14.261596716650374,40.60888663757955,1.0896291240251136e-6,7.707355216705004e-6
6313.5,7959.6,27.3,41.4,-36.8,-14.241973909414574,40.5530120836736,1.752587474465771e-6,1.2396708124097723e-5
7659.0,13560.800000000001,48.2,27.2,-36.8,-12.583873250376547,35.831687884520264,2.53055841266011e-7,1.789958817450176e-6
6210.0,12971.2,22.000000000000004,0.1,29.9,-14.769943777677287,42.05636889246011,5.967887780916749e-7,4.221310720022443e-6
5692.500000000001,15624.400000000001,29.0,17.4,43.9,-14.595624932659069,41.560008326618615,2.305061394911739e-7,1.6304563245584508e-6
6417.0,10612.8,8.7,25.3,-40.9,-15.391951761007304,43.82749257408313,1.7598648773445648e-6,1.2448183922426919e-5
4864.5,18277.6,47.7,45.2,-1.4,-13.856087241973515,39.4542271268104,6.065102070534301e-8,4.2900740309235243e-7
3933.0,12676.4,34.8,25.1,-10.7,-14.071073092117334,40.066384109680676,4.24315081712688e-7,3.0013396177262257e-6
8176.5,9728.4,30.6,0.0,-34.8,-12.419124400594454,35.36257720236025,1.1889421957397446e-6,8.409833798168764e-6
4657.5,15034.800000000001,21.8,48.9,16.7,-14.958438663360552,42.59309473013855,3.4547604234579525e-7,2.443681541279264e-6
4554.0,11497.2,33.4,1.1,-8.3,-14.348036682692491,40.855018319161694,5.868564111305473e-7,4.151055365586533e-6
6210.0,9433.6,16.8,1.8,-18.7,-14.912200452759238,42.46143470005976,1.7482779868029746e-6,1.2366225502546195e-5
3622.4999999999995,7664.8,25.6,37.2,-25.0,-14.046246479254053,39.99569208778715,2.0271494274675582e-6,1.4338787730927565e-5
3001.5,11497.2,30.700000000000003,8.8,-46.3,-13.514463644697587,38.48147812750623,6.964044175377716e-7,4.92592947646143e-6
3519.0000000000005,17393.2,39.9,19.1,-35.8,-13.589456533860302,38.69501506836147,1.0554302075609306e-7,7.465453461874702e-7
6417.0,16508.800000000003,44.5,29.3,18.4,-13.70324966929429,39.019032962630284,1.1316589657441995e-7,8.004648041105884e-7
6727.5,6485.6,40.400000000000006,28.7,-18.1,-13.406733017029671,38.17472279474624,1.6776496732556516e-6,1.1866644967423227e-5
4036.5,14740.0,48.1,46.4,-48.1,-13.649664418587234,38.866452756166616,1.6186084198108054e-7,1.1449024051548692e-6
3933.0,10907.6,38.800000000000004,34.7,-16.1,-13.876312045975986,39.51181582386245,5.864236923694047e-7,4.147994583594273e-6
6520.5,21225.6,43.1,6.2,-41.6,-13.518261342083278,38.49229180186392,3.177696731432892e-8,2.247704006813172e-7
6934.5,6780.400000000001,22.400000000000002,1.2,-14.6,-13.951103060561909,39.72477794117395,2.8105947255190017e-6,1.9880389980539086e-5
5692.500000000001,17688.0,33.9,9.7,12.7,-14.336473202944818,40.822092129509144,1.1160316590958154e-7,7.894110243644538e-7
8280.0,15034.800000000001,21.3,18.0,3.5,-12.78606897267658,36.407425884172845,4.0342122796069487e-7,2.8535495585567127e-6
4450.5,6485.6,15.700000000000001,14.6,-30.3,-14.808794799752443,42.16699442637471,3.670599137017824e-6,2.596352353599093e-5
4864.5,19162.0,4.7,25.4,3.3,-15.918548812002271,45.32694038295437,2.0835874596827057e-7,1.47379950872867e-6
3829.5,16214.000000000002,47.00000000000001,32.4,36.6,-13.566283133241937,38.629030451251246,1.1433911490925042e-7,8.087634171468174e-7
7141.499999999999,7959.6,17.0,14.0,-47.7,-14.150698557858895,40.29311198427184,2.5645322157861108e-6,1.813989761831253e-5
3622.4999999999995,15329.6,41.199999999999996,26.7,23.5,-13.648355209893964,38.86272487713325,1.760539378876866e-7,1.2452954924586308e-6
4761.0,16803.6,7.3,7.0,-45.1,-15.8578576492895,45.15412659529232,3.638794158790209e-7,2.5738555003620693e-6
5692.500000000001,16214.000000000002,44.4,7.3,32.2,-13.974782491430682,39.79220344358742,1.1907895417031124e-7,8.422900768602911e-7
4243.5,22994.4,12.4,14.8,0.6,-14.77989151516608,42.084694370466316,5.155004568575346e-8,3.646327954871331e-7
7866.0,21225.6,10.299999999999999,24.9,18.7,-13.630921652794862,38.81308405794003,9.864148655986439e-8,6.977282079358087e-7
2173.5,9433.6,17.0,22.8,4.6,-12.999822650472149,37.0160743435722,1.9119037755813108e-6,1.3523612037947864e-5
6210.0,19162.0,34.2,45.7,3.9,-14.098845503312823,40.145464083719915,7.447008842520364e-8,5.267548488353801e-7
3312.0,12381.6,43.800000000000004,39.0,3.4,-13.316639294456717,37.91818730020677,3.6203458913197455e-7,2.5608063492892344e-6
6520.5,12086.8,13.600000000000001,49.4,48.6,-15.072360836250331,42.9174800494194,1.0156885255967631e-6,7.184345649084545e-6
7659.0,9433.6,20.0,4.8,21.2,-13.570386666670474,38.64071497208734,1.673233813821678e-6,1.1835409938463147e-5
3105.0,13266.0,32.0,28.6,-5.4,-13.594347152964637,38.70894075990932,4.2079099729644545e-7,2.9764124477279595e-6
2587.5,10318.0,39.5,2.0,-48.2,-12.680909185730759,36.10799083832568,7.53570171103298e-7,5.330284278701443e-6
3519.0000000000005,9728.4,36.7,19.4,-40.0,-13.654013553890259,38.87883661094003,8.639255561871007e-7,6.110869281583152e-6
3519.0000000000005,10023.2,2.2,34.4,48.8,-15.559362091198645,44.30418163322506,2.6242246827906347e-6,1.8562124811787132e-5
5485.5,11792.0,14.2,28.8,-26.3,-15.400925375456342,43.853044305725064,1.054105705892799e-6,7.45608476511695e-6
4968.0,9433.6,19.2,4.7,42.1,-15.00222382037588,42.71776986387331,1.586929497537911e-6,1.1224947160195374e-5
5589.0,7664.8,20.900000000000002,9.1,-9.7,-14.751482618806227,42.003802049997205,2.3006129236908443e-6,1.6273097541231753e-5
5692.500000000001,23584.0,12.100000000000001,24.2,-21.3,-14.829574290404956,42.226162554397995,4.348848441335268e-8,3.0761035091617364e-7
2484.0,14150.4,1.1,36.1,-17.7,-14.690750562351075,41.830871820326216,9.690324343017441e-7,6.854329627389586e-6
3829.5,12971.2,10.8,41.6,-1.1,-15.277176467773934,43.50067805505133,8.957946852360887e-7,6.336291576758424e-6
4968.0,7370.0,26.8,11.2,-31.4,-14.48332025937016,41.24022872290478,2.012193013272871e-6,1.4232995407259864e-5
2070.0,19751.600000000002,43.1,34.1,-39.6,-11.785397205566552,33.55808389539264,6.003340160280932e-8,4.2463875167978237e-7
5175.0,20930.8,13.200000000000001,4.1,-38.0,-15.196949035605845,43.27223612368716,9.094303081632038e-8,6.432741448722291e-7
2898.0000000000005,6190.8,13.3,41.3,-0.1,-13.814778885060383,39.3366045059634,4.4791189997586646e-6,3.168248758027578e-5
3001.5,6190.8,10.4,16.2,27.7,-14.079349323055874,40.08995009115217,4.919900553758769e-6,3.480030072857021e-5
7969.5,21520.399999999998,34.400000000000006,6.7,1.7,-12.413613091634824,35.346884140408136,4.3827297567224386e-8,3.1000690334984483e-7
6624.0,13266.0,8.200000000000001,18.9,41.4,-15.402073002601615,43.85631209274951,9.156596874919404e-7,6.4768041836543524e-6
6831.0,15919.2,35.900000000000006,25.9,2.0,-13.772360414452272,39.215820915003036,1.7852336879192274e-7,1.2627627028538058e-6
5175.0,22110.0,44.00000000000001,0.0,-18.4,-13.811877834212012,39.328343969143916,2.285674300908441e-8,1.6167431062891835e-7
3726.0,18277.6,7.6000000000000005,24.3,10.7,-15.31967129119011,43.62167905522012,2.419631124350455e-7,1.7114957885738797e-6
7969.5,13266.0,43.6,21.6,41.5,-12.34580626057685,35.15380899109132,3.260472310349821e-7,2.306254276433761e-6
6831.0,8549.199999999999,13.0,15.5,38.3,-14.685671380851007,41.81640921070808,2.523347296671885e-6,1.784858124819568e-5
4864.5,16508.800000000003,7.000000000000001,1.2,-17.7,-15.908983223589908,45.299703047382714,3.988895886308957e-7,2.8214955749960204e-6
3105.0,13855.599999999999,24.200000000000003,32.7,11.2,-13.952477504531396,39.72869157303065,4.6188569854042547e-7,3.2670906730324646e-6
6210.0,11792.0,23.1,38.1,-26.2,-14.686319097581256,41.8182535382185,7.7801578208532e-7,5.503197248053651e-6
2484.0,23289.2,7.3,9.6,23.2,-13.473967762188527,38.36616897000087,5.9295012032333266e-8,4.1941584547941726e-7
5796.000000000001,17393.2,12.700000000000001,0.0,-9.3,-15.409073962164033,43.87624682927318,2.5276135988124323e-7,1.7878758402361237e-6
2794.5,18572.4,35.800000000000004,35.9,32.5,-13.047249111807476,37.15111783344992,9.23541527197731e-8,6.532555390220172e-7
7555.5,22404.8,2.3,15.2,-9.9,-14.338018265100589,40.826491584578164,9.089183529223988e-8,6.429120197409402e-7
7141.499999999999,6485.6,43.2,21.4,-22.6,-13.000010431399346,37.0166090364673,1.5983463787489367e-6,1.130570304035692e-5
4554.0,18572.4,2.0,17.3,-9.6,-16.12198918540128,45.906222438448275,2.7438522096596737e-7,1.940829514896541e-6
3622.4999999999995,19162.0,47.00000000000001,45.4,50.0,-13.366158333741273,38.05918925760414,5.1534767159018094e-8,3.6452472474072864e-7
2070.0,17098.399999999998,0.6,20.1,-37.3,-13.994176033813549,39.847425182045974,4.4854454556048344e-7,3.172723697380256e-6
6313.5,21520.399999999998,18.6,20.1,-4.1,-14.564285698443058,41.47077207663955,6.417290852368831e-8,4.5391903573034704e-7
3105.0,12381.6,42.699999999999996,37.4,49.8,-13.175245594974836,37.515578754506194,3.8216168525541214e-7,2.7031728443504696e-6
7762.5,23584.0,45.50000000000001,36.7,-2.6,-12.169302927714963,34.65122825081827,1.7067541955697223e-8,1.2072512162913029e-7
5485.5,18867.2,15.200000000000001,4.7,36.0,-15.234705855777197,43.37974599517021,1.525228305101327e-7,1.0788511498815177e-6
5071.5,12676.4,32.5,10.9,30.6,-14.488887490565764,41.256081019452566,4.438309037291915e-7,3.1393823419070433e-6
7452.0,14150.4,5.500000000000001,24.2,20.8,-14.876297264567564,42.35920291436715,8.177177472037999e-7,5.784024128707314e-6
7762.5,8844.0,41.7,38.3,5.7,-12.545591861280073,35.72268434018514,1.0188188607020147e-6,7.206487682618274e-6
3519.0000000000005,12676.4,1.7000000000000002,42.2,2.5,-15.751460025107503,44.85116689557185,1.3724342425571072e-6,9.707741823091455e-6
6520.5,12381.6,14.3,29.1,33.9,-15.037111523457549,42.817110127633725,9.184645345865132e-7,6.496643918486841e-6
6727.5,17982.8,41.7,41.6,-41.3,-13.58238065137834,38.674866994121146,8.415649740123337e-8,5.952704502509865e-7
7244.999999999999,10318.0,38.6,41.0,29.8,-13.269541583116217,37.78407990264713,7.288925508408041e-7,5.1557302207451005e-6
3622.4999999999995,21225.6,18.4,44.9,17.2,-14.356044784519849,40.87782082197261,7.136984625684709e-8,5.04825673923953e-7
4243.5,13560.800000000001,32.6,12.6,-35.8,-14.315234639928311,40.76161682544317,3.5736641011729297e-7,2.5277865693586003e-6
3519.0000000000005,8844.0,32.5,29.7,49.5,-13.77048261936053,39.21047402646864,1.2260068371018251e-6,8.67200589935312e-6
2484.0,12676.4,3.7,24.0,16.1,-14.460344880205772,41.17480795785248,1.2942486536900576e-6,9.154705846960812e-6
8073.0,19456.8,27.200000000000003,37.3,46.4,-12.68427195669711,36.11756609049527,9.846318492235316e-8,6.964670136214141e-7
2277.0,20930.8,4.5,24.0,36.6,-13.706424180360449,39.028072158069826,1.3155069900310962e-7,9.305074028100577e-7
6106.5,12676.4,22.3,38.7,-4.9,-14.79272196378049,42.12122816422162,6.356353401340941e-7,4.4960870140909135e-6
4761.0,6780.400000000001,34.8,11.8,13.6,-14.095088364491817,40.13476589699376,1.77903678510373e-6,1.2583794012157213e-5
4347.0,14740.0,26.0,36.5,-8.6,-14.656954964216958,41.73464124805278,3.2537267496471835e-7,2.301482888506921e-6
2070.0,18572.4,32.5,34.8,-34.1,-12.20245533245563,34.74562737545183,1.1144187564363213e-7,7.882701578574382e-7
3622.4999999999995,19456.8,19.3,40.0,-49.7,-14.46013301974993,41.17420470020551,1.1484155594778297e-7,8.123173709408528e-7
3519.0000000000005,7959.6,45.400000000000006,7.5,-28.9,-13.273772863050954,37.79612817260251,1.0199039819537387e-6,7.214163151964522e-6
